RefDate,num_compte,libelle,Debit,Credit,classe,type,annee,mois
2023-07-13,612110101000,,26728.0,0.0,6,charge,2023,7
2023-07-13,612110101000,,36504.0,0.0,6,charge,2023,7
2023-07-13,612110101000,,35282.0,0.0,6,charge,2023,7
2023-07-13,612110101000,,35256.0,0.0,6,charge,2023,7
2023-07-13,612110101000,,26523.32,0.0,6,charge,2023,7
2023-07-13,612110101000,,5226.0,0.0,6,charge,2023,7
2023-07-13,612220105500,,91200.0,0.0,6,charge,2023,7
2023-07-12,612630600000,,32000.0,0.0,6,charge,2023,7
2023-07-12,612220122000,,6400.0,0.0,6,charge,2023,7
2023-07-12,612110101000,,45578.0,0.0,6,charge,2023,7
2023-07-12,612110101000,,4836.0,0.0,6,charge,2023,7
2023-07-12,612110101000,,96954.0,0.0,6,charge,2023,7
2023-07-11,614730100000,,10.0,0.0,6,charge,2023,7
2023-07-11,758000100000,,0.0,0.02,7,produit,2023,7
2023-07-11,614730100000,,20.0,0.0,6,charge,2023,7
2023-07-11,612110101000,,37414.0,0.0,6,charge,2023,7
2023-07-11,614730100000,,60.0,0.0,6,charge,2023,7
2023-07-11,612110101000,,3116.0,0.0,6,charge,2023,7
2023-07-11,612110101000,,36816.0,0.0,6,charge,2023,7
2023-07-11,612110101000,,22256.0,0.0,6,charge,2023,7
2023-07-11,612110101000,,35594.0,0.0,6,charge,2023,7
2023-07-10,633100100000,,189965.71,0.0,6,charge,2023,7
2023-07-10,612110101000,,5280.0,0.0,6,charge,2023,7
2023-07-10,631110100704,,32893.04,0.0,6,charge,2023,7
2023-07-10,614730200000,,2739.76,0.0,6,charge,2023,7
2023-07-10,633100100000,,63146.86,0.0,6,charge,2023,7
2023-07-10,614730200000,,440.1,0.0,6,charge,2023,7
2023-07-10,614730200000,,735.79,0.0,6,charge,2023,7
2023-07-09,612110101000,,3080.0,0.0,6,charge,2023,7
2023-07-08,614360100000,,1250.0,0.0,6,charge,2023,7
2023-07-07,614730100000,,21.92,0.0,6,charge,2023,7
2023-07-07,612220122000,,5720.0,0.0,6,charge,2023,7
2023-07-07,614360100000,,1096.18,0.0,6,charge,2023,7
2023-07-05,614730100000,,6000.0,0.0,6,charge,2023,7
2023-07-05,614730100000,,0.0,6000.0,6,charge,2023,7
2023-07-05,614730100000,,6000.0,0.0,6,charge,2023,7
2023-07-04,614730100000,,13.28,0.0,6,charge,2023,7
2023-07-04,614360100000,,329.5,0.0,6,charge,2023,7
2023-07-04,612630600000,,700.0,0.0,6,charge,2023,7
2023-07-04,614290201000,,0.0,347987.87,6,charge,2023,7
2023-07-04,614250100009,,20.0,0.0,6,charge,2023,7
2023-07-04,614520100000,,100.0,0.0,6,charge,2023,7
2023-07-04,613320100000,,100.0,0.0,6,charge,2023,7
2023-07-04,614520100000,,70.0,0.0,6,charge,2023,7
2023-07-04,614520100000,,42.0,0.0,6,charge,2023,7
2023-07-04,614290201000,,347987.87,0.0,6,charge,2023,7
2023-07-03,614730100000,,85.0,0.0,6,charge,2023,7
2023-07-03,612220122000,,165.0,0.0,6,charge,2023,7
2023-07-03,614730100000,,466.35,0.0,6,charge,2023,7
2023-07-03,614730100000,,50.0,0.0,6,charge,2023,7
2023-07-03,614730100000,,86.35,0.0,6,charge,2023,7
2023-07-03,614730400000,,1461.25,0.0,6,charge,2023,7
2023-07-03,614730100000,,7.0,0.0,6,charge,2023,7
2023-07-03,614730100000,,195.0,0.0,6,charge,2023,7
2023-07-03,614730100000,,7.0,0.0,6,charge,2023,7
2023-07-01,613200100000,,3246.56,0.0,6,charge,2023,7
2023-07-01,614730100000,,100.0,0.0,6,charge,2023,7
2023-06-30,658000100000,,50.09,0.0,6,charge,2023,6
2023-06-30,613450100000,,1112.22,0.0,6,charge,2023,6
2023-06-30,613130100000,,14750.0,0.0,6,charge,2023,6
2023-06-30,614250101000,,26000.0,0.0,6,charge,2023,6
2023-06-30,614280201000,,2272.97,0.0,6,charge,2023,6
2023-06-30,612110101100,,1269.0,0.0,6,charge,2023,6
2023-06-30,612630100000,,10801.82,0.0,6,charge,2023,6
2023-06-30,614250100009,,1580.0,0.0,6,charge,2023,6
2023-06-30,617110100000,,262871.68,0.0,6,charge,2023,6
2023-06-30,614250101000,,355097.59,0.0,6,charge,2023,6
2023-06-30,612420101000,,45741.76,0.0,6,charge,2023,6
2023-06-30,612220100000,,2519.52,0.0,6,charge,2023,6
2023-06-30,612510107000,,89844.12,0.0,6,charge,2023,6
2023-06-30,612110101100,,22680.0,0.0,6,charge,2023,6
2023-06-30,613340100000,,3990.24,0.0,6,charge,2023,6
2023-06-30,614260201000,,84800.0,0.0,6,charge,2023,6
2023-06-30,617110100000,,11247.5,0.0,6,charge,2023,6
2023-06-30,614250102000,,24402.41,0.0,6,charge,2023,6
2023-06-30,612420102000,,139.6,0.0,6,charge,2023,6
2023-06-30,612630600000,,8000.0,0.0,6,charge,2023,6
2023-06-30,613200100000,,6824.65,0.0,6,charge,2023,6
2023-06-30,612221056000,,1876.0,0.0,6,charge,2023,6
2023-06-30,613330100000,,30824.42,0.0,6,charge,2023,6
2023-06-30,612630600000,,2199.3,0.0,6,charge,2023,6
2023-06-30,617110100000,,127199.49,0.0,6,charge,2023,6
2023-06-30,613410100000,,13660.47,0.0,6,charge,2023,6
2023-06-30,612420105000,,1806.67,0.0,6,charge,2023,6
2023-06-30,612630600000,,12000.0,0.0,6,charge,2023,6
2023-06-30,613200100000,,5600.63,0.0,6,charge,2023,6
2023-06-30,612630601000,,6200.0,0.0,6,charge,2023,6
2023-06-30,613650102000,,1700.0,0.0,6,charge,2023,6
2023-06-30,612630600000,,685.65,0.0,6,charge,2023,6
2023-06-30,617110100000,,70199.2,0.0,6,charge,2023,6
2023-06-30,612630600000,,6500.0,0.0,6,charge,2023,6
2023-06-30,612420103000,,43961.16,0.0,6,charge,2023,6
2023-06-30,612220100000,,14768.16,0.0,6,charge,2023,6
2023-06-30,613200100000,,27667.88,0.0,6,charge,2023,6
2023-06-30,612630601000,,6950.0,0.0,6,charge,2023,6
2023-06-30,612630600000,,6000.0,0.0,6,charge,2023,6
2023-06-30,612110101100,,40696.44,0.0,6,charge,2023,6
2023-06-30,617110100000,,239962.43,0.0,6,charge,2023,6
2023-06-30,613450100000,,214.58,0.0,6,charge,2023,6
2023-06-30,612420104000,,12793.97,0.0,6,charge,2023,6
2023-06-30,613110000000,,38017.93,0.0,6,charge,2023,6
2023-06-30,631150100701,,1984.63,0.0,6,charge,2023,6
2023-06-30,631150101102,,0.0,85.0,6,charge,2023,6
2023-06-30,613340100000,,43534.7,0.0,6,charge,2023,6
2023-06-30,612100102100,,1856.8,0.0,6,charge,2023,6
2023-06-30,658000100000,,22.17,0.0,6,charge,2023,6
2023-06-30,613320100000,,2007.0,0.0,6,charge,2023,6
2023-06-30,614260201000,,5000.0,0.0,6,charge,2023,6
2023-06-30,613320100000,,3000.0,0.0,6,charge,2023,6
2023-06-30,612220100000,,9773.58,0.0,6,charge,2023,6
2023-06-30,612221056000,,4151.2,0.0,6,charge,2023,6
2023-06-30,612221056000,,4672.0,0.0,6,charge,2023,6
2023-06-30,612630600000,,12000.0,0.0,6,charge,2023,6
2023-06-30,617410100000,,28311.74,0.0,6,charge,2023,6
2023-06-30,614290201000,,20338.14,0.0,6,charge,2023,6
2023-06-30,612420500000,,0.0,137907.77,6,charge,2023,6
2023-06-30,614520100000,,981.0,0.0,6,charge,2023,6
2023-06-30,612110101000,,3915.75,0.0,6,charge,2023,6
2023-06-30,613450100000,,2672.5,0.0,6,charge,2023,6
2023-06-30,612510122000,,20.6,0.0,6,charge,2023,6
2023-06-30,612630600000,,1666.67,0.0,6,charge,2023,6
2023-06-30,617410100000,,1398.6,0.0,6,charge,2023,6
2023-06-30,614610100000,,500.0,0.0,6,charge,2023,6
2023-06-30,612420106000,,18248.11,0.0,6,charge,2023,6
2023-06-30,613650102000,,3750.0,0.0,6,charge,2023,6
2023-06-30,614250101000,,0.0,2477.55,6,charge,2023,6
2023-06-30,612630200000,,495906.66,0.0,6,charge,2023,6
2023-06-30,614280201000,,478.68,0.0,6,charge,2023,6
2023-06-30,612630600000,,92630.01,0.0,6,charge,2023,6
2023-06-30,617410100000,,16121.57,0.0,6,charge,2023,6
2023-06-30,612110101100,,47983.54,0.0,6,charge,2023,6
2023-06-30,612430200000,,41322.0,0.0,6,charge,2023,6
2023-06-30,612110101100,,57871.8,0.0,6,charge,2023,6
2023-06-30,612110101100,,0.0,169.2,6,charge,2023,6
2023-06-30,613650102000,,728.57,0.0,6,charge,2023,6
2023-06-30,612630800000,,1170.0,0.0,6,charge,2023,6
2023-06-30,617410100000,,9107.55,0.0,6,charge,2023,6
2023-06-30,612420300000,,38348.68,0.0,6,charge,2023,6
2023-06-30,612100102100,,0.0,1269.0,6,charge,2023,6
2023-06-30,612420106000,,6205.84,0.0,6,charge,2023,6
2023-06-30,617410100000,,23067.38,0.0,6,charge,2023,6
2023-06-30,658000100000,,0.01,0.0,6,charge,2023,6
2023-06-30,612110101000,,68226.45,0.0,6,charge,2023,6
2023-06-30,617420100000,,8957.78,0.0,6,charge,2023,6
2023-06-30,614250101000,,0.0,42522.45,6,charge,2023,6
2023-06-30,617420100000,,15078.91,0.0,6,charge,2023,6
2023-06-30,612110101100,,0.0,3024.0,6,charge,2023,6
2023-06-30,617410100000,,4678.14,0.0,6,charge,2023,6
2023-06-30,612100102100,,0.0,22680.0,6,charge,2023,6
2023-06-30,617410100000,,4337.55,0.0,6,charge,2023,6
2023-06-30,612100102000,,9150.32,0.0,6,charge,2023,6
2023-06-30,617410100000,,198.83,0.0,6,charge,2023,6
2023-06-30,612110101000,,1490.28,0.0,6,charge,2023,6
2023-06-30,617410100000,,2232.94,0.0,6,charge,2023,6
2023-06-30,614250101000,,0.0,9783.8,6,charge,2023,6
2023-06-30,617410100000,,1233.93,0.0,6,charge,2023,6
2023-06-30,612110101100,,0.0,856.8,6,charge,2023,6
2023-06-30,617430100000,,1117.69,0.0,6,charge,2023,6
2023-06-30,612110101000,,874.3,0.0,6,charge,2023,6
2023-06-30,617430100000,,1032.41,0.0,6,charge,2023,6
2023-06-30,614250101000,,0.0,803.9,6,charge,2023,6
2023-06-30,617430100000,,47.5,0.0,6,charge,2023,6
2023-06-30,612110101100,,0.0,70.4,6,charge,2023,6
2023-06-30,617430100000,,539.11,0.0,6,charge,2023,6
2023-06-30,612110101000,,1429.6,0.0,6,charge,2023,6
2023-06-30,617430100000,,305.5,0.0,6,charge,2023,6
2023-06-30,612110101100,,0.0,1429.6,6,charge,2023,6
2023-06-30,617130100000,,11598.0,0.0,6,charge,2023,6
2023-06-30,612110101000,,293296.06,0.0,6,charge,2023,6
2023-06-30,616120000000,,34333.33,0.0,6,charge,2023,6
2023-06-30,614250101000,,0.0,274412.3,6,charge,2023,6
2023-06-30,612110101100,,0.0,18883.76,6,charge,2023,6
2023-06-30,612100102000,,19083.85,0.0,6,charge,2023,6
2023-06-30,612110101000,,1711.15,0.0,6,charge,2023,6
2023-06-30,614250101000,,0.0,15000.0,6,charge,2023,6
2023-06-30,612110101100,,0.0,1220.0,6,charge,2023,6
2023-06-30,612100102100,,0.0,4575.0,6,charge,2023,6
2023-06-30,613200100000,,0.0,6824.65,6,charge,2023,6
2023-06-30,612110101100,,1269.0,0.0,6,charge,2023,6
2023-06-30,612110101100,,22680.0,0.0,6,charge,2023,6
2023-06-30,612510122000,,3888.81,0.0,6,charge,2023,6
2023-06-30,631150101102,,85.0,0.0,6,charge,2023,6
2023-06-30,612220105200,,2821.5,0.0,6,charge,2023,6
2023-06-30,616780100000,,309412.0,0.0,6,charge,2023,6
2023-06-30,612630600000,,4955.05,0.0,6,charge,2023,6
2023-06-30,612510121000,,9221.1,0.0,6,charge,2023,6
2023-06-30,614250101000,,10000.0,0.0,6,charge,2023,6
2023-06-30,613450100000,,141.25,0.0,6,charge,2023,6
2023-06-30,612630601000,,3050.0,0.0,6,charge,2023,6
2023-06-30,614260201000,,16960.0,0.0,6,charge,2023,6
2023-06-28,614730200000,,455.99,0.0,6,charge,2023,6
2023-06-28,633100100000,,28230.2,0.0,6,charge,2023,6
2023-06-28,633100100000,,0.0,68754.27,6,charge,2023,6
2023-06-28,633100100000,,56782.35,0.0,6,charge,2023,6
2023-06-28,614730200000,,0.0,455.99,6,charge,2023,6
2023-06-28,614730200000,,272.88,0.0,6,charge,2023,6
2023-06-28,614730200000,,0.0,454.96,6,charge,2023,6
2023-06-28,614730200000,,297.0,0.0,6,charge,2023,6
2023-06-28,633100100000,,0.0,56782.35,6,charge,2023,6
2023-06-28,614730100000,,150.0,0.0,6,charge,2023,6
2023-06-28,614730200000,,41.86,0.0,6,charge,2023,6
2023-06-28,633100100000,,68754.27,0.0,6,charge,2023,6
2023-06-28,614730200000,,0.0,454.96,6,charge,2023,6
2023-06-28,614730200000,,46.05,0.0,6,charge,2023,6
2023-06-28,614730200000,,454.96,0.0,6,charge,2023,6
2023-06-28,614730200000,,0.0,46.05,6,charge,2023,6
2023-06-28,614730200000,,0.0,41.86,6,charge,2023,6
2023-06-28,614730200000,,459.41,0.0,6,charge,2023,6
2023-06-28,614730200000,,45.92,0.0,6,charge,2023,6
2023-06-28,614730200000,,0.0,459.41,6,charge,2023,6
2023-06-28,614730200000,,454.96,0.0,6,charge,2023,6
2023-06-27,658000100000,,50.11,0.0,6,charge,2023,6
2023-06-26,614550100000,,178.74,0.0,6,charge,2023,6
2023-06-26,633100100000,,68754.27,0.0,6,charge,2023,6
2023-06-26,614550100000,,1033.33,0.0,6,charge,2023,6
2023-06-26,716100100000,,0.0,50400.0,7,produit,2023,6
2023-06-26,614550100000,,135.0,0.0,6,charge,2023,6
2023-06-26,613320100000,,850.0,0.0,6,charge,2023,6
2023-06-26,614550100000,,5402.19,0.0,6,charge,2023,6
2023-06-26,612110101000,,460.0,0.0,6,charge,2023,6
2023-06-26,612630601000,,21120.0,0.0,6,charge,2023,6
2023-06-26,658000100000,,0.39,0.0,6,charge,2023,6
2023-06-26,612220122000,,5800.0,0.0,6,charge,2023,6
2023-06-26,658000100000,,1200.0,0.0,6,charge,2023,6
2023-06-26,613320100000,,380.0,0.0,6,charge,2023,6
2023-06-25,613200100000,,5117.2,0.0,6,charge,2023,6
2023-06-24,612221054000,,1850.0,0.0,6,charge,2023,6
2023-06-24,612221054000,,20149.3,0.0,6,charge,2023,6
2023-06-24,614250101000,,1000.0,0.0,6,charge,2023,6
2023-06-24,614250101000,,2400.0,0.0,6,charge,2023,6
2023-06-24,614250101000,,1600.0,0.0,6,charge,2023,6
2023-06-24,614250101000,,1600.0,0.0,6,charge,2023,6
2023-06-24,614250101000,,1600.0,0.0,6,charge,2023,6
2023-06-24,613320100000,,1320.0,0.0,6,charge,2023,6
2023-06-24,614250101000,,0.0,1000.0,6,charge,2023,6
2023-06-24,612110101100,,1000.0,0.0,6,charge,2023,6
2023-06-24,614250101000,,0.0,2400.0,6,charge,2023,6
2023-06-24,612110101100,,2400.0,0.0,6,charge,2023,6
2023-06-24,614250101000,,0.0,1600.0,6,charge,2023,6
2023-06-24,612110101100,,1600.0,0.0,6,charge,2023,6
2023-06-24,614250101000,,0.0,1600.0,6,charge,2023,6
2023-06-24,612110101100,,1600.0,0.0,6,charge,2023,6
2023-06-24,614250101000,,0.0,1600.0,6,charge,2023,6
2023-06-24,612110101100,,1600.0,0.0,6,charge,2023,6
2023-06-23,612630601000,,2798.0,0.0,6,charge,2023,6
2023-06-23,614250101000,,2000.0,0.0,6,charge,2023,6
2023-06-23,614250101000,,2000.0,0.0,6,charge,2023,6
2023-06-23,614250101000,,1600.0,0.0,6,charge,2023,6
2023-06-23,614360100000,,1105.0,0.0,6,charge,2023,6
2023-06-23,614290201000,,107597.92,0.0,6,charge,2023,6
2023-06-23,614250101000,,0.0,2000.0,6,charge,2023,6
2023-06-23,612110101100,,2000.0,0.0,6,charge,2023,6
2023-06-23,614250101000,,0.0,2000.0,6,charge,2023,6
2023-06-23,612110101100,,2000.0,0.0,6,charge,2023,6
2023-06-23,614250101000,,0.0,1600.0,6,charge,2023,6
2023-06-23,612110101100,,1600.0,0.0,6,charge,2023,6
2023-06-23,612110101000,,2185.0,0.0,6,charge,2023,6
2023-06-23,612110101000,,4660.0,0.0,6,charge,2023,6
2023-06-22,614360100000,,2100.0,0.0,6,charge,2023,6
2023-06-22,614290201000,,354106.22,0.0,6,charge,2023,6
2023-06-22,712210106000,,0.0,11189756.65,7,produit,2023,6
2023-06-22,612630400000,,1186.42,0.0,6,charge,2023,6
2023-06-22,614260201000,,6000.0,0.0,6,charge,2023,6
2023-06-22,612110101000,,25525.0,0.0,6,charge,2023,6
2023-06-22,613610110000,,559487.83,0.0,6,charge,2023,6
2023-06-22,612110101000,,68475.0,0.0,6,charge,2023,6
2023-06-22,614730100000,,700.0,0.0,6,charge,2023,6
2023-06-22,614250103000,,1300.0,0.0,6,charge,2023,6
2023-06-22,612610170000,,1500.0,0.0,6,charge,2023,6
2023-06-22,613610110000,,70821.24,0.0,6,charge,2023,6
2023-06-21,614280201000,,16794.48,0.0,6,charge,2023,6
2023-06-21,614310100000,,36173.9,0.0,6,charge,2023,6
2023-06-21,613610110000,,149087.46,0.0,6,charge,2023,6
2023-06-21,612630400000,,1674.67,0.0,6,charge,2023,6
2023-06-21,712210101000,,0.0,2981749.23,7,produit,2023,6
2023-06-21,612100102000,,18690.0,0.0,6,charge,2023,6
2023-06-21,612110101000,,30650.0,0.0,6,charge,2023,6
2023-06-21,612110101000,,10350.0,0.0,6,charge,2023,6
2023-06-21,612110101000,,64075.0,0.0,6,charge,2023,6
2023-06-21,612110101000,,37975.0,0.0,6,charge,2023,6
2023-06-21,612110101000,,5060.0,0.0,6,charge,2023,6
2023-06-21,612110101000,,57000.0,0.0,6,charge,2023,6
2023-06-21,612110101000,,51440.0,0.0,6,charge,2023,6
2023-06-21,612110101000,,61442.2,0.0,6,charge,2023,6
2023-06-21,612110101000,,8460.0,0.0,6,charge,2023,6
2023-06-21,612110101000,,42760.0,0.0,6,charge,2023,6
2023-06-21,612110101000,,3060.0,0.0,6,charge,2023,6
2023-06-20,612110101000,,5925.0,0.0,6,charge,2023,6
2023-06-20,614730100000,,90.91,0.0,6,charge,2023,6
2023-06-20,612110101000,,1763.2,0.0,6,charge,2023,6
2023-06-20,614520100000,,60.0,0.0,6,charge,2023,6
2023-06-20,612100102000,,24498.0,0.0,6,charge,2023,6
2023-06-20,612110101000,,57072.2,0.0,6,charge,2023,6
2023-06-20,612110101000,,55315.0,0.0,6,charge,2023,6
2023-06-20,612110101000,,62914.2,0.0,6,charge,2023,6
2023-06-20,612110101000,,62040.2,0.0,6,charge,2023,6
2023-06-19,612301510200,,81600.0,0.0,6,charge,2023,6
2023-06-19,614620100000,,5500.0,0.0,6,charge,2023,6
2023-06-19,614250100009,,14500.0,0.0,6,charge,2023,6
2023-06-19,612110101000,,6920.0,0.0,6,charge,2023,6
2023-06-19,612100102000,,2595.0,0.0,6,charge,2023,6
2023-06-19,612110101000,,19200.0,0.0,6,charge,2023,6
2023-06-19,612110101000,,1033.6,0.0,6,charge,2023,6
2023-06-19,612100102000,,5818.4,0.0,6,charge,2023,6
2023-06-19,612100102000,,18285.0,0.0,6,charge,2023,6
2023-06-19,612110101000,,8911.0,0.0,6,charge,2023,6
2023-06-19,614520100000,,50.0,0.0,6,charge,2023,6
2023-06-18,612110101000,,19300.0,0.0,6,charge,2023,6
2023-06-18,612110101000,,35550.0,0.0,6,charge,2023,6
2023-06-18,612110101000,,30150.0,0.0,6,charge,2023,6
2023-06-18,612110101000,,24475.0,0.0,6,charge,2023,6
2023-06-17,612110101000,,969.0,0.0,6,charge,2023,6
2023-06-17,612110101000,,2940.0,0.0,6,charge,2023,6
2023-06-17,612110101000,,1653.0,0.0,6,charge,2023,6
2023-06-17,612100102000,,5516.0,0.0,6,charge,2023,6
2023-06-16,613610110000,,174741.07,0.0,6,charge,2023,6
2023-06-16,758000100000,,0.0,98040.0,7,produit,2023,6
2023-06-16,612221054000,,3600.0,0.0,6,charge,2023,6
2023-06-16,612110101000,,1672.0,0.0,6,charge,2023,6
2023-06-16,712210101000,,0.0,3494821.3,7,produit,2023,6
2023-06-16,612100102000,,3164.0,0.0,6,charge,2023,6
2023-06-16,614730100000,,20.0,0.0,6,charge,2023,6
2023-06-16,614730100000,,20.0,0.0,6,charge,2023,6
2023-06-16,614730100000,,20.0,0.0,6,charge,2023,6
2023-06-16,614730100000,,20.0,0.0,6,charge,2023,6
2023-06-16,614730100000,,20.0,0.0,6,charge,2023,6
2023-06-16,612630400000,,1676.8,0.0,6,charge,2023,6
2023-06-15,612630600000,,0.0,16500.0,6,charge,2023,6
2023-06-15,612630600000,,16000.0,0.0,6,charge,2023,6
2023-06-15,612630600000,,16500.0,0.0,6,charge,2023,6
2023-06-15,614620100000,,43800.0,0.0,6,charge,2023,6
2023-06-15,614250100009,,16500.0,0.0,6,charge,2023,6
2023-06-15,612220101000,,175973.69,0.0,6,charge,2023,6
2023-06-15,612540100000,,1200.0,0.0,6,charge,2023,6
2023-06-15,612630600000,,18000.0,0.0,6,charge,2023,6
2023-06-15,612110101000,,4121.1,0.0,6,charge,2023,6
2023-06-15,612220101000,,176103.95,0.0,6,charge,2023,6
2023-06-15,612100102000,,3445.4,0.0,6,charge,2023,6
2023-06-15,612630600000,,10000.0,0.0,6,charge,2023,6
2023-06-15,612100102000,,1932.0,0.0,6,charge,2023,6
2023-06-15,612110101000,,31950.0,0.0,6,charge,2023,6
2023-06-15,612110101000,,15825.0,0.0,6,charge,2023,6
2023-06-14,612110101000,,0.0,6402.0,6,charge,2023,6
2023-06-14,612110101000,,6402.0,0.0,6,charge,2023,6
2023-06-14,612110101100,,3201.0,0.0,6,charge,2023,6
2023-06-14,612100102000,,4802.0,0.0,6,charge,2023,6
2023-06-14,612110101000,,4028.0,0.0,6,charge,2023,6
2023-06-13,612221054000,,14500.0,0.0,6,charge,2023,6
2023-06-13,614730100000,,10.0,0.0,6,charge,2023,6
2023-06-13,758000100000,,0.0,0.01,7,produit,2023,6
2023-06-13,612110101000,,3705.0,0.0,6,charge,2023,6
2023-06-13,612110101000,,1520.0,0.0,6,charge,2023,6
2023-06-13,612110101000,,57210.2,0.0,6,charge,2023,6
2023-06-12,612110101000,,2540.0,0.0,6,charge,2023,6
2023-06-12,612110101000,,59179.0,0.0,6,charge,2023,6
2023-06-12,612110101000,,56566.2,0.0,6,charge,2023,6
2023-06-12,612110101000,,62408.2,0.0,6,charge,2023,6
2023-06-12,612100102000,,4290.0,0.0,6,charge,2023,6
2023-06-12,612110101000,,2204.0,0.0,6,charge,2023,6
2023-06-12,612110101000,,1001.3,0.0,6,charge,2023,6
2023-06-12,612100102000,,4862.2,0.0,6,charge,2023,6
2023-06-11,612110101000,,43150.0,0.0,6,charge,2023,6
2023-06-11,612110101000,,27875.0,0.0,6,charge,2023,6
2023-06-11,612110101000,,26675.0,0.0,6,charge,2023,6
2023-06-11,612110101000,,44150.0,0.0,6,charge,2023,6
2023-06-11,612110101000,,2654.46,0.0,6,charge,2023,6
2023-06-11,612110101000,,380.0,0.0,6,charge,2023,6
2023-06-11,612110101000,,5660.0,0.0,6,charge,2023,6
2023-06-11,612110101000,,48175.0,0.0,6,charge,2023,6
2023-06-10,631110100704,,33683.8,0.0,6,charge,2023,6
2023-06-10,612110101000,,9755.0,0.0,6,charge,2023,6
2023-06-10,612110101100,,16477.76,0.0,6,charge,2023,6
2023-06-10,612110101000,,46325.0,0.0,6,charge,2023,6
2023-06-10,612110101000,,24064.54,0.0,6,charge,2023,6
2023-06-10,612110101000,,38375.0,0.0,6,charge,2023,6
2023-06-10,612110101000,,5665.0,0.0,6,charge,2023,6
2023-06-10,612110101000,,45375.0,0.0,6,charge,2023,6
2023-06-10,612110101000,,46491.31,0.0,6,charge,2023,6
2023-06-10,612110101000,,32550.0,0.0,6,charge,2023,6
2023-06-10,758000100000,,0.0,0.01,7,produit,2023,6
2023-06-10,612110101000,,36850.0,0.0,6,charge,2023,6
2023-06-10,612110101000,,44350.0,0.0,6,charge,2023,6
2023-06-10,612100102000,,25530.0,0.0,6,charge,2023,6
2023-06-10,612110101000,,1223.6,0.0,6,charge,2023,6
2023-06-10,612100102000,,3466.4,0.0,6,charge,2023,6
2023-06-10,612110101000,,44950.0,0.0,6,charge,2023,6
2023-06-10,612110101000,,69368.0,0.0,6,charge,2023,6
2023-06-10,612110101000,,42325.0,0.0,6,charge,2023,6
2023-06-10,612110101000,,46275.0,0.0,6,charge,2023,6
2023-06-10,612110101000,,35675.0,0.0,6,charge,2023,6
2023-06-09,612110101000,,0.26,0.0,6,charge,2023,6
2023-06-09,612630600000,,0.0,20000.0,6,charge,2023,6
2023-06-09,612110101000,,31600.0,0.0,6,charge,2023,6
2023-06-09,612110101000,,67206.0,0.0,6,charge,2023,6
2023-06-09,612110101000,,29950.0,0.0,6,charge,2023,6
2023-06-09,614250100009,,20000.0,0.0,6,charge,2023,6
2023-06-09,612110101000,,6000.0,0.0,6,charge,2023,6
2023-06-09,612110101000,,61672.2,0.0,6,charge,2023,6
2023-06-09,612110101000,,41775.0,0.0,6,charge,2023,6
2023-06-09,612630600000,,0.0,17500.0,6,charge,2023,6
2023-06-09,612110101000,,29175.0,0.0,6,charge,2023,6
2023-06-09,612110101000,,53162.2,0.0,6,charge,2023,6
2023-06-09,612110101000,,39675.0,0.0,6,charge,2023,6
2023-06-09,614250100009,,17500.0,0.0,6,charge,2023,6
2023-06-09,612110101000,,39250.0,0.0,6,charge,2023,6
2023-06-09,612100102000,,39200.0,0.0,6,charge,2023,6
2023-06-09,612110101000,,4195.0,0.0,6,charge,2023,6
2023-06-09,612630600000,,0.0,17000.0,6,charge,2023,6
2023-06-09,612110101000,,22286.39,0.0,6,charge,2023,6
2023-06-09,612110101000,,5000.0,0.0,6,charge,2023,6
2023-06-09,612110101000,,5655.0,0.0,6,charge,2023,6
2023-06-09,614250100009,,17000.0,0.0,6,charge,2023,6
2023-06-09,612110101000,,4161.0,0.0,6,charge,2023,6
2023-06-09,612110101000,,11625.0,0.0,6,charge,2023,6
2023-06-09,612100102000,,24267.0,0.0,6,charge,2023,6
2023-06-09,612110101000,,12042.9,0.0,6,charge,2023,6
2023-06-09,612110101000,,4639.8,0.0,6,charge,2023,6
2023-06-09,612110101000,,5880.0,0.0,6,charge,2023,6
2023-06-09,612630600000,,17500.0,0.0,6,charge,2023,6
2023-06-09,612630600000,,20000.0,0.0,6,charge,2023,6
2023-06-09,612630600000,,17000.0,0.0,6,charge,2023,6
2023-06-08,612110101000,,0.0,32250.0,6,charge,2023,6
2023-06-08,612110101000,,55922.2,0.0,6,charge,2023,6
2023-06-08,612100102000,,21585.0,0.0,6,charge,2023,6
2023-06-08,612110101000,,32250.0,0.0,6,charge,2023,6
2023-06-08,612110101000,,4294.0,0.0,6,charge,2023,6
2023-06-08,612110101000,,49068.2,0.0,6,charge,2023,6
2023-06-08,612110101000,,11077.0,0.0,6,charge,2023,6
2023-06-08,612110101000,,22218.0,0.0,6,charge,2023,6
2023-06-08,612110101000,,1487.7,0.0,6,charge,2023,6
2023-06-08,612110101000,,3520.0,0.0,6,charge,2023,6
2023-06-08,612100102000,,5539.8,0.0,6,charge,2023,6
2023-06-08,612100102000,,27630.0,0.0,6,charge,2023,6
2023-06-08,612110101000,,3467.5,0.0,6,charge,2023,6
2023-06-08,612110101000,,6000.0,0.0,6,charge,2023,6
2023-06-08,612100102000,,3199.0,0.0,6,charge,2023,6
2023-06-08,612110101000,,32625.0,0.0,6,charge,2023,6
2023-06-08,612110101000,,19675.0,0.0,6,charge,2023,6
2023-06-08,612110101000,,40025.0,0.0,6,charge,2023,6
