date,account,libelle,classe,type,Debit,Credit,montant_final,nom_compte
2022-06-01,613410100000,,6,charge,12371.23,0.0,12371.23,613410100000
2022-07-01,613410100000,,6,charge,41229.380000000005,28858.15,12371.230000000003,613410100000
2022-08-01,613410100000,,6,charge,12371.23,0.0,12371.23,613410100000
2022-09-01,613410100000,,6,charge,12371.23,0.0,12371.23,613410100000
2022-10-01,613410100000,,6,charge,12371.23,0.0,12371.23,613410100000
2022-11-01,613410100000,,6,charge,12371.23,0.0,12371.23,613410100000
2022-12-01,613410100000,,6,charge,12371.23,148454.8,-136083.56999999998,613410100000
2023-01-01,613410100000,,6,charge,13660.46,0.0,13660.46,613410100000
2023-02-01,613410100000,,6,charge,13660.46,0.0,13660.46,613410100000
2023-03-01,613410100000,,6,charge,13660.47,0.0,13660.47,613410100000
2023-04-01,613410100000,,6,charge,13660.47,0.0,13660.47,613410100000
2023-05-01,613410100000,,6,charge,13660.47,0.0,13660.47,613410100000
2023-06-01,613410100000,,6,charge,13660.47,0.0,13660.47,613410100000
2023-07-01,613410100000,,6,charge,13664.63,0.0,13664.63,613410100000
2023-08-01,613410100000,,6,charge,13664.63,0.0,13664.63,613410100000
2023-09-01,613410100000,,6,charge,13664.63,0.0,13664.63,613410100000
2023-10-01,613410100000,,6,charge,13664.63,0.0,13664.63,613410100000
2023-11-01,613410100000,,6,charge,13664.64,0.0,13664.64,613410100000
2023-12-01,613410100000,,6,charge,33715.32,184001.28,-150285.96,613410100000
2024-01-01,613410100000,,6,charge,13938.03,0.0,13938.03,613410100000
2024-02-01,613410100000,,6,charge,13938.03,0.0,13938.03,613410100000
2024-03-01,613410100000,,6,charge,13938.03,0.0,13938.03,613410100000
2024-04-01,613410100000,,6,charge,13938.03,0.0,13938.03,613410100000
2024-05-01,613410100000,,6,charge,13938.03,0.0,13938.03,613410100000
2024-06-01,613410100000,,6,charge,13938.03,0.0,13938.03,613410100000
2024-07-01,613410100000,,6,charge,13938.03,0.0,13938.03,613410100000
2024-08-01,613410100000,,6,charge,13938.03,0.0,13938.03,613410100000
2024-09-01,613410100000,,6,charge,13938.03,0.0,13938.03,613410100000
2024-10-01,613410100000,,6,charge,13938.03,0.0,13938.03,613410100000
2024-11-01,613410100000,,6,charge,13938.03,0.0,13938.03,613410100000
2024-12-01,613410100000,,6,charge,13938.02,167256.35,-153318.33000000002,613410100000
2025-01-01,613410100000,,6,charge,13998.3,0.0,13998.3,613410100000
2025-02-01,613410100000,,6,charge,13998.3,0.0,13998.3,613410100000
2025-03-01,613410100000,,6,charge,13998.3,0.0,13998.3,613410100000
2025-04-01,613410100000,,6,charge,13998.3,0.0,13998.3,613410100000
2025-05-01,613410100000,,6,charge,13998.3,0.0,13998.3,613410100000
2025-06-01,613410100000,,6,charge,13998.3,0.0,13998.3,613410100000
2025-07-01,613410100000,,6,charge,13998.31,0.0,13998.31,613410100000
2025-08-01,613410100000,,6,charge,13998.31,0.0,13998.31,613410100000
2025-09-01,613410100000,,6,charge,13998.31,0.0,13998.31,613410100000
2025-10-01,613410100000,,6,charge,13998.31,0.0,13998.31,613410100000
2025-11-01,613410100000,,6,charge,13998.32,0.0,13998.32,613410100000
2025-12-01,613410100000,,6,charge,13998.32,0.0,13998.32,613410100000
2022-01-01,613450100000,,6,charge,3790.55,0.0,3790.55,613450100000
2022-02-01,613450100000,,6,charge,3790.56,0.0,3790.56,613450100000
2022-03-01,613450100000,,6,charge,3790.55,0.0,3790.55,613450100000
2022-04-01,613450100000,,6,charge,3790.55,0.0,3790.55,613450100000
2022-05-01,613450100000,,6,charge,4167.84,0.0,4167.84,613450100000
2022-06-01,613450100000,,6,charge,4167.84,0.0,4167.84,613450100000
2022-07-01,613450100000,,6,charge,4167.84,0.0,4167.84,613450100000
2022-08-01,613450100000,,6,charge,4167.84,0.0,4167.84,613450100000
2022-09-01,613450100000,,6,charge,4167.83,0.0,4167.83,613450100000
2022-10-01,613450100000,,6,charge,5224.349999999999,0.0,5224.349999999999,613450100000
2022-11-01,613450100000,,6,charge,5224.349999999999,0.0,5224.349999999999,613450100000
2022-12-01,613450100000,,6,charge,5224.35,51674.45,-46450.1,613450100000
2023-01-01,613450100000,,6,charge,4140.54,0.0,4140.54,613450100000
2023-02-01,613450100000,,6,charge,4140.54,0.0,4140.54,613450100000
2023-03-01,613450100000,,6,charge,4140.54,0.0,4140.54,613450100000
2023-04-01,613450100000,,6,charge,4140.55,0.0,4140.55,613450100000
2023-05-01,613450100000,,6,charge,4140.55,0.0,4140.55,613450100000
2023-06-01,613450100000,,6,charge,4140.55,0.0,4140.55,613450100000
2023-07-01,613450100000,,6,charge,4140.55,0.0,4140.55,613450100000
2023-08-01,613450100000,,6,charge,4140.55,0.0,4140.55,613450100000
2023-09-01,613450100000,,6,charge,4140.5599999999995,0.0,4140.5599999999995,613450100000
2023-10-01,613450100000,,6,charge,4140.56,0.0,4140.56,613450100000
2023-11-01,613450100000,,6,charge,4140.5599999999995,0.0,4140.5599999999995,613450100000
2023-12-01,613450100000,,6,charge,4666.28,50212.33,-45546.05,613450100000
2024-01-01,613450100000,,6,charge,8769.02,0.0,8769.02,613450100000
2024-02-01,613450100000,,6,charge,7074.02,0.0,7074.02,613450100000
2024-03-01,613450100000,,6,charge,7074.02,0.0,7074.02,613450100000
2024-04-01,613450100000,,6,charge,7074.02,0.0,7074.02,613450100000
2024-05-01,613450100000,,6,charge,7074.02,0.0,7074.02,613450100000
2024-06-01,613450100000,,6,charge,7074.030000000001,0.0,7074.030000000001,613450100000
2024-07-01,613450100000,,6,charge,7074.030000000001,0.0,7074.030000000001,613450100000
2024-08-01,613450100000,,6,charge,7074.04,0.0,7074.04,613450100000
2024-09-01,613450100000,,6,charge,7074.04,0.0,7074.04,613450100000
2024-10-01,613450100000,,6,charge,7074.04,0.0,7074.04,613450100000
2024-11-01,613450100000,,6,charge,7074.04,0.0,7074.04,613450100000
2024-12-01,613450100000,,6,charge,14216.05,93725.37,-79509.31999999999,613450100000
2025-01-01,613450100000,,6,charge,8015.290000000001,0.0,8015.290000000001,613450100000
2025-02-01,613450100000,,6,charge,8015.290000000001,0.0,8015.290000000001,613450100000
2025-03-01,613450100000,,6,charge,8015.290000000001,0.0,8015.290000000001,613450100000
2025-04-01,613450100000,,6,charge,8015.290000000001,0.0,8015.290000000001,613450100000
2025-05-01,613450100000,,6,charge,8015.290000000001,0.0,8015.290000000001,613450100000
2025-06-01,613450100000,,6,charge,8015.290000000001,0.0,8015.290000000001,613450100000
2025-07-01,613450100000,,6,charge,8015.290000000001,0.0,8015.290000000001,613450100000
2025-08-01,613450100000,,6,charge,8015.3,0.0,8015.3,613450100000
2025-09-01,613450100000,,6,charge,8015.3,0.0,8015.3,613450100000
2025-10-01,613450100000,,6,charge,8015.3099999999995,0.0,8015.3099999999995,613450100000
2025-11-01,613450100000,,6,charge,8015.3099999999995,13764.01,-5748.700000000001,613450100000
2025-12-01,613450100000,,6,charge,8015.3099999999995,0.0,8015.3099999999995,613450100000
2022-03-01,613480100000,,6,charge,7821.84,0.0,7821.84,613480100000
2022-04-01,613480100000,,6,charge,155289.12,155289.12,0.0,613480100000
2022-12-01,613480100000,,6,charge,0.0,7821.84,-7821.84,613480100000
2022-01-01,613480101000,,6,charge,233784.0,233784.0,0.0,613480101000
2022-03-01,613480101000,,6,charge,7548.48,0.0,7548.48,613480101000
2022-04-01,613480101000,,6,charge,14710.77,14710.77,0.0,613480101000
2022-05-01,613480101000,,6,charge,7797.6,0.0,7797.6,613480101000
2022-06-01,613480101000,,6,charge,9054.98,0.0,9054.98,613480101000
2022-12-01,613480101000,,6,charge,0.0,24401.06,-24401.06,613480101000
2025-03-01,613480101000,,6,charge,26578.4,0.0,26578.4,613480101000
2022-01-01,613610100000,,6,charge,12353.62,0.0,12353.62,613610100000
2022-02-01,613610100000,,6,charge,7399.13,0.0,7399.13,613610100000
2022-03-01,613610100000,,6,charge,100996.37,0.0,100996.37,613610100000
2022-04-01,613610100000,,6,charge,64703.8,64703.8,0.0,613610100000
2022-06-01,613610100000,,6,charge,116321.73999999999,0.0,116321.73999999999,613610100000
2022-12-01,613610100000,,6,charge,13505574.6,13742645.459999999,-237070.8599999994,613610100000
2022-01-01,613610110000,,6,charge,540836.23,333687.42,207148.81,613610110000
2022-02-01,613610110000,,6,charge,868459.04,448180.37,420278.67000000004,613610110000
2022-03-01,613610110000,,6,charge,1297257.61,853769.2,443488.41000000015,613610110000
2022-04-01,613610110000,,6,charge,741838.56,445206.86,296631.70000000007,613610110000
2022-05-01,613610110000,,6,charge,451843.88,227744.41,224099.47,613610110000
2022-06-01,613610110000,,6,charge,1603867.5,497636.48,1106231.02,613610110000
2022-07-01,613610110000,,6,charge,738806.28,0.0,738806.28,613610110000
2022-08-01,613610110000,,6,charge,1155746.83,0.0,1155746.83,613610110000
2022-09-01,613610110000,,6,charge,605637.01,0.0,605637.01,613610110000
2022-10-01,613610110000,,6,charge,798081.73,0.0,798081.73,613610110000
2022-11-01,613610110000,,6,charge,4007757.76,0.0,4007757.76,613610110000
2022-12-01,613610110000,,6,charge,2132805.95,12136713.64,-10003907.690000001,613610110000
2023-01-01,613610110000,,6,charge,469470.98,10985.05,458485.93,613610110000
2023-02-01,613610110000,,6,charge,188525.99,0.0,188525.99,613610110000
2023-03-01,613610110000,,6,charge,935334.9099999999,0.0,935334.9099999999,613610110000
2023-04-01,613610110000,,6,charge,128749.1,0.0,128749.1,613610110000
2023-06-01,613610110000,,6,charge,1310587.9,0.0,1310587.9,613610110000
2023-08-01,613610110000,,6,charge,436.39,0.0,436.39,613610110000
2023-09-01,613610110000,,6,charge,886506.03,0.0,886506.03,613610110000
2023-10-01,613610110000,,6,charge,343039.75,0.0,343039.75,613610110000
2023-11-01,613610110000,,6,charge,6967819.41,0.0,6967819.41,613610110000
2023-12-01,613610110000,,6,charge,933149.59,12152635.0,-11219485.41,613610110000
2024-03-01,613610110000,,6,charge,161311.07,0.0,161311.07,613610110000
2024-05-01,613610110000,,6,charge,1384147.02,0.0,1384147.02,613610110000
2024-07-01,613610110000,,6,charge,260737.17,0.0,260737.17,613610110000
2024-08-01,613610110000,,6,charge,126044.32,0.0,126044.32,613610110000
2024-09-01,613610110000,,6,charge,102345.92,0.0,102345.92,613610110000
2024-10-01,613610110000,,6,charge,333651.38,0.0,333651.38,613610110000
2024-11-01,613610110000,,6,charge,458930.81,0.0,458930.81,613610110000
2024-12-01,613610110000,,6,charge,747376.0,3574543.69,-2827167.69,613610110000
2025-01-01,613610110000,,6,charge,348005.01,0.0,348005.01,613610110000
2025-02-01,613610110000,,6,charge,314282.78,0.0,314282.78,613610110000
2025-03-01,613610110000,,6,charge,904981.81,0.0,904981.81,613610110000
2025-04-01,613610110000,,6,charge,674731.88,0.0,674731.88,613610110000
2025-05-01,613610110000,,6,charge,418163.43,0.0,418163.43,613610110000
2025-06-01,613610110000,,6,charge,202239.68,0.0,202239.68,613610110000
2025-07-01,613610110000,,6,charge,450188.3,0.0,450188.3,613610110000
2025-08-01,613610110000,,6,charge,59455.62,0.0,59455.62,613610110000
2025-09-01,613610110000,,6,charge,129078.5,0.0,129078.5,613610110000
2025-10-01,613610110000,,6,charge,240159.47999999998,0.0,240159.47999999998,613610110000
2025-11-01,613610110000,,6,charge,119119.58,0.0,119119.58,613610110000
2025-12-01,613610110000,,6,charge,416449.11,0.0,416449.11,613610110000
2022-01-01,613610111000,,6,charge,40794.64,40794.64,0.0,613610111000
2022-02-01,613610111000,,6,charge,138541.56,138541.56,0.0,613610111000
2022-03-01,613610111000,,6,charge,500344.29000000004,500344.29000000004,0.0,613610111000
2022-04-01,613610111000,,6,charge,248717.61,259657.65999999997,-10940.049999999988,613610111000
2022-12-01,613610111000,,6,charge,10940.05,0.0,10940.05,613610111000
2023-01-01,613610111000,,6,charge,10940.05,10940.05,0.0,613610111000
2022-05-01,613610120000,,6,charge,143181.6,143181.6,0.0,613610120000
2022-06-01,613610120000,,6,charge,85055.6,85055.6,0.0,613610120000
2022-05-01,613610130000,,6,charge,23070.0,23070.0,0.0,613610130000
2022-06-01,613610130000,,6,charge,32440.8,32440.8,0.0,613610130000
2022-01-01,613650102000,,6,charge,152733.33000000002,149400.0,3333.3300000000163,613650102000
2022-02-01,613650102000,,6,charge,72168.94,0.0,72168.94,613650102000
2022-03-01,613650102000,,6,charge,163693.9,0.0,163693.9,613650102000
2022-04-01,613650102000,,6,charge,11044.91,0.0,11044.91,613650102000
2022-05-01,613650102000,,6,charge,3333.33,0.0,3333.33,613650102000
2022-06-01,613650102000,,6,charge,28098.300000000003,0.0,28098.300000000003,613650102000
2022-07-01,613650102000,,6,charge,3333.33,0.0,3333.33,613650102000
2022-08-01,613650102000,,6,charge,87403.34,0.0,87403.34,613650102000
2022-09-01,613650102000,,6,charge,3333.34,0.0,3333.34,613650102000
2022-10-01,613650102000,,6,charge,3333.34,0.0,3333.34,613650102000
2022-11-01,613650102000,,6,charge,333824.94,0.0,333824.94,613650102000
2022-12-01,613650102000,,6,charge,403333.33999999997,1116234.34,-712901.0000000001,613650102000
2023-01-01,613650102000,,6,charge,8750.0,0.0,8750.0,613650102000
2023-02-01,613650102000,,6,charge,25818.2,0.0,25818.2,613650102000
2023-03-01,613650102000,,6,charge,8850.0,0.0,8850.0,613650102000
2023-04-01,613650102000,,6,charge,9777.59,0.0,9777.59,613650102000
2023-05-01,613650102000,,6,charge,6178.57,0.0,6178.57,613650102000
2023-06-01,613650102000,,6,charge,6178.57,0.0,6178.57,613650102000
2023-07-01,613650102000,,6,charge,6178.57,0.0,6178.57,613650102000
2023-08-01,613650102000,,6,charge,6178.57,0.0,6178.57,613650102000
2023-09-01,613650102000,,6,charge,9178.57,0.0,9178.57,613650102000
2023-10-01,613650102000,,6,charge,13626.57,0.0,13626.57,613650102000
2023-11-01,613650102000,,6,charge,6178.57,0.0,6178.57,613650102000
2023-12-01,613650102000,,6,charge,92678.57,199572.35,-106893.78,613650102000
2024-01-01,613650102000,,6,charge,29536.47,1274.58,28261.89,613650102000
2024-02-01,613650102000,,6,charge,116604.13,69207.27,47396.86,613650102000
2024-03-01,613650102000,,6,charge,49859.399999999994,3000.0,46859.399999999994,613650102000
2024-04-01,613650102000,,6,charge,104372.20000000001,0.0,104372.20000000001,613650102000
2024-05-01,613650102000,,6,charge,14261.91,0.0,14261.91,613650102000
2024-06-01,613650102000,,6,charge,35992.69,13865.39,22127.300000000003,613650102000
2024-07-01,613650102000,,6,charge,60388.020000000004,5083.33,55304.69,613650102000
2024-08-01,613650102000,,6,charge,14261.91,0.0,14261.91,613650102000
2024-09-01,613650102000,,6,charge,18961.91,3500.0,15461.91,613650102000
2024-10-01,613650102000,,6,charge,14261.91,0.0,14261.91,613650102000
2024-11-01,613650102000,,6,charge,14261.91,0.0,14261.91,613650102000
2024-12-01,613650102000,,6,charge,45527.11,422359.0,-376831.89,613650102000
2025-01-01,613650102000,,6,charge,117041.88,0.0,117041.88,613650102000
2025-02-01,613650102000,,6,charge,79041.19,0.0,79041.19,613650102000
2025-03-01,613650102000,,6,charge,20973.93,0.0,20973.93,613650102000
2025-04-01,613650102000,,6,charge,28382.72,0.0,28382.72,613650102000
2025-05-01,613650102000,,6,charge,20973.95,0.0,20973.95,613650102000
2025-06-01,613650102000,,6,charge,121457.98,0.0,121457.98,613650102000
2025-07-01,613650102000,,6,charge,69847.05,0.0,69847.05,613650102000
2025-08-01,613650102000,,6,charge,49466.88,0.0,49466.88,613650102000
2025-09-01,613650102000,,6,charge,20973.95,0.0,20973.95,613650102000
2025-10-01,613650102000,,6,charge,23835.37,0.0,23835.37,613650102000
2025-11-01,613650102000,,6,charge,24823.95,0.0,24823.95,613650102000
2025-12-01,613650102000,,6,charge,46618.869999999995,0.0,46618.869999999995,613650102000
2026-01-01,613650102000,,6,charge,25794.77,1700.0,24094.77,613650102000
2026-02-01,613650102000,,6,charge,35746.1,1700.0,34046.1,613650102000
2026-03-01,613650102000,,6,charge,112298.91,1700.0,110598.91,613650102000
2022-03-01,614110100000,,6,charge,20.0,0.0,20.0,614110100000
2022-06-01,614110100000,,6,charge,20.0,0.0,20.0,614110100000
2022-08-01,614110100000,,6,charge,2000.0,0.0,2000.0,614110100000
2022-11-01,614110100000,,6,charge,1620.0,0.0,1620.0,614110100000
2022-12-01,614110100000,,6,charge,3300.0,6960.0,-3660.0,614110100000
2023-02-01,614110100000,,6,charge,690.0,0.0,690.0,614110100000
2023-03-01,614110100000,,6,charge,70.0,0.0,70.0,614110100000
2023-05-01,614110100000,,6,charge,5065.0,0.0,5065.0,614110100000
2023-08-01,614110100000,,6,charge,50.0,0.0,50.0,614110100000
2023-09-01,614110100000,,6,charge,20.0,0.0,20.0,614110100000
2023-12-01,614110100000,,6,charge,350.0,6245.0,-5895.0,614110100000
2024-04-01,614110100000,,6,charge,1061.0,0.0,1061.0,614110100000
2024-05-01,614110100000,,6,charge,115.0,0.0,115.0,614110100000
2024-09-01,614110100000,,6,charge,20.0,0.0,20.0,614110100000
2024-11-01,614110100000,,6,charge,20.0,0.0,20.0,614110100000
2024-12-01,614110100000,,6,charge,0.0,1216.0,-1216.0,614110100000
2025-05-01,614110100000,,6,charge,1000.0,0.0,1000.0,614110100000
2025-06-01,614110100000,,6,charge,20.0,0.0,20.0,614110100000
2025-07-01,614110100000,,6,charge,50.0,0.0,50.0,614110100000
2025-10-01,614110100000,,6,charge,20.0,0.0,20.0,614110100000
2026-02-01,614110100000,,6,charge,330.0,0.0,330.0,614110100000
2022-01-01,614250100001,,6,charge,3500.0,0.0,3500.0,614250100001
2022-12-01,614250100001,,6,charge,0.0,3500.0,-3500.0,614250100001
2022-01-01,614250100009,,6,charge,7168.77,0.0,7168.77,614250100009
2022-02-01,614250100009,,6,charge,1730.0,0.0,1730.0,614250100009
2022-03-01,614250100009,,6,charge,12500.0,0.0,12500.0,614250100009
2022-04-01,614250100009,,6,charge,860.0,0.0,860.0,614250100009
2022-05-01,614250100009,,6,charge,4260.53,210.0,4050.5299999999997,614250100009
2022-06-01,614250100009,,6,charge,41873.5,2963.5,38910.0,614250100009
2022-07-01,614250100009,,6,charge,990.0,0.0,990.0,614250100009
2022-08-01,614250100009,,6,charge,45682.11,0.0,45682.11,614250100009
2022-09-01,614250100009,,6,charge,37643.16,0.0,37643.16,614250100009
2022-10-01,614250100009,,6,charge,44990.0,0.0,44990.0,614250100009
2022-11-01,614250100009,,6,charge,22270.0,0.0,22270.0,614250100009
2022-12-01,614250100009,,6,charge,995424.88,1212219.45,-216794.56999999995,614250100009
2023-01-01,614250100009,,6,charge,68500.0,0.0,68500.0,614250100009
2023-02-01,614250100009,,6,charge,26140.0,0.0,26140.0,614250100009
2023-03-01,614250100009,,6,charge,8740.0,0.0,8740.0,614250100009
2023-04-01,614250100009,,6,charge,2500.0,0.0,2500.0,614250100009
2023-05-01,614250100009,,6,charge,22390.0,0.0,22390.0,614250100009
2023-06-01,614250100009,,6,charge,101080.0,0.0,101080.0,614250100009
2023-07-01,614250100009,,6,charge,29480.0,0.0,29480.0,614250100009
2023-08-01,614250100009,,6,charge,72500.0,0.0,72500.0,614250100009
2023-09-01,614250100009,,6,charge,14500.0,0.0,14500.0,614250100009
2023-10-01,614250100009,,6,charge,45070.0,0.0,45070.0,614250100009
2023-11-01,614250100009,,6,charge,75640.0,0.0,75640.0,614250100009
2023-12-01,614250100009,,6,charge,61240.0,527780.0,-466540.0,614250100009
2024-01-01,614250100009,,6,charge,35810.0,0.0,35810.0,614250100009
2024-02-01,614250100009,,6,charge,35240.0,0.0,35240.0,614250100009
2024-03-01,614250100009,,6,charge,31160.0,0.0,31160.0,614250100009
2024-04-01,614250100009,,6,charge,31000.0,0.0,31000.0,614250100009
2024-05-01,614250100009,,6,charge,48370.0,0.0,48370.0,614250100009
2024-06-01,614250100009,,6,charge,29430.620000000003,0.0,29430.620000000003,614250100009
2024-07-01,614250100009,,6,charge,72473.33,0.0,72473.33,614250100009
2024-08-01,614250100009,,6,charge,46210.0,0.0,46210.0,614250100009
2024-09-01,614250100009,,6,charge,31370.0,0.0,31370.0,614250100009
2024-10-01,614250100009,,6,charge,16760.0,0.0,16760.0,614250100009
2024-11-01,614250100009,,6,charge,2480.0,0.0,2480.0,614250100009
2024-12-01,614250100009,,6,charge,8220.0,388523.95,-380303.95,614250100009
2025-01-01,614250100009,,6,charge,8120.0,0.0,8120.0,614250100009
2025-02-01,614250100009,,6,charge,2910.0,0.0,2910.0,614250100009
2025-03-01,614250100009,,6,charge,100.0,0.0,100.0,614250100009
2025-05-01,614250100009,,6,charge,12200.0,0.0,12200.0,614250100009
2025-07-01,614250100009,,6,charge,13330.0,0.0,13330.0,614250100009
2025-09-01,614250100009,,6,charge,2600.0,0.0,2600.0,614250100009
2025-10-01,614250100009,,6,charge,1240.0,0.0,1240.0,614250100009
2025-11-01,614250100009,,6,charge,360.0,0.0,360.0,614250100009
2026-01-01,614250100009,,6,charge,11980.0,0.0,11980.0,614250100009
2026-02-01,614250100009,,6,charge,1300.0,0.0,1300.0,614250100009
2022-01-01,614250101000,,6,charge,483800.0,60000.0,423800.0,614250101000
2022-02-01,614250101000,,6,charge,334600.0,140611.65,193988.35,614250101000
2022-03-01,614250101000,,6,charge,62400.0,0.0,62400.0,614250101000
2022-04-01,614250101000,,6,charge,271740.0,0.0,271740.0,614250101000
2022-05-01,614250101000,,6,charge,1866202.0,1572051.74,294150.26,614250101000
2022-06-01,614250101000,,6,charge,2319405.01,2579476.78,-260071.77000000002,614250101000
2022-07-01,614250101000,,6,charge,121400.0,52280.0,69120.0,614250101000
2022-08-01,614250101000,,6,charge,836761.29,883384.55,-46623.26000000001,614250101000
2022-09-01,614250101000,,6,charge,1649529.5199999998,2139409.2800000003,-489879.7600000005,614250101000
2022-10-01,614250101000,,6,charge,611320.81,855410.78,-244089.96999999997,614250101000
2022-11-01,614250101000,,6,charge,1105919.99,1750977.99,-645058.0,614250101000
2022-12-01,614250101000,,6,charge,933169.53,562645.38,370524.15,614250101000
2023-02-01,614250101000,,6,charge,0.0,15600.0,-15600.0,614250101000
2023-03-01,614250101000,,6,charge,0.0,46800.0,-46800.0,614250101000
2023-04-01,614250101000,,6,charge,0.0,15600.0,-15600.0,614250101000
2023-05-01,614250101000,,6,charge,0.0,23400.0,-23400.0,614250101000
2023-06-01,614250101000,,6,charge,416037.39,358800.0,57237.390000000014,614250101000
2023-07-01,614250101000,,6,charge,97000.0,95599.99,1400.0099999999948,614250101000
2023-08-01,614250101000,,6,charge,605542.4,642501.99,-36959.58999999997,614250101000
2023-09-01,614250101000,,6,charge,2060092.8,2064281.9,-4189.09999999986,614250101000
2023-10-01,614250101000,,6,charge,1500571.39,1259192.3299999998,241379.06000000006,614250101000
2023-11-01,614250101000,,6,charge,1055825.72,1035500.0,20325.719999999972,614250101000
2023-12-01,614250101000,,6,charge,1335664.27,1513457.76,-177793.49,614250101000
2024-04-01,614250101000,,6,charge,174000.0,19800.0,154200.0,614250101000
2024-05-01,614250101000,,6,charge,435000.0,429784.87,5215.130000000005,614250101000
2024-06-01,614250101000,,6,charge,143000.0,0.0,143000.0,614250101000
2024-07-01,614250101000,,6,charge,90515.12,98999.98999999999,-8484.869999999995,614250101000
2024-08-01,614250101000,,6,charge,540000.0,540000.0,0.0,614250101000
2024-09-01,614250101000,,6,charge,670000.0,670000.0,0.0,614250101000
2024-10-01,614250101000,,6,charge,556500.0,556500.0,0.0,614250101000
2024-11-01,614250101000,,6,charge,323000.0,323000.0,0.0,614250101000
2024-12-01,614250101000,,6,charge,790000.0,1083930.26,-293930.26,614250101000
2025-01-01,614250101000,,6,charge,13500.0,39500.0,-26000.0,614250101000
2025-02-01,614250101000,,6,charge,170758.38,244626.97,-73868.59,614250101000
2025-03-01,614250101000,,6,charge,1379973.65,1411671.28,-31697.63000000012,614250101000
2025-04-01,614250101000,,6,charge,318678.79,291500.45999999996,27178.330000000016,614250101000
2025-05-01,614250101000,,6,charge,1500.0,0.0,1500.0,614250101000
2025-07-01,614250101000,,6,charge,12000.0,0.0,12000.0,614250101000
2025-09-01,614250101000,,6,charge,266.55,30300.0,-30033.45,614250101000
2025-10-01,614250101000,,6,charge,23600.0,42900.0,-19300.0,614250101000
2025-11-01,614250101000,,6,charge,3300.0,0.0,3300.0,614250101000
2025-12-01,614250101000,,6,charge,11953.55,23100.0,-11146.45,614250101000
2026-01-01,614250101000,,6,charge,6600.0,9000.0,-2400.0,614250101000
2022-01-01,614250102000,,6,charge,31200.0,33200.0,-2000.0,614250102000
2022-02-01,614250102000,,6,charge,0.0,113188.37,-113188.37,614250102000
2022-03-01,614250102000,,6,charge,0.0,62400.0,-62400.0,614250102000
2022-04-01,614250102000,,6,charge,39000.0,22600.0,16400.0,614250102000
2022-06-01,614250102000,,6,charge,538134.58,178557.89,359576.68999999994,614250102000
2022-07-01,614250102000,,6,charge,32292.0,0.0,32292.0,614250102000
2022-08-01,614250102000,,6,charge,178902.12,0.0,178902.12,614250102000
2022-09-01,614250102000,,6,charge,628672.74,0.0,628672.74,614250102000
2022-10-01,614250102000,,6,charge,321832.18,42414.48,279417.7,614250102000
2022-11-01,614250102000,,6,charge,608993.51,0.0,608993.51,614250102000
2022-12-01,614250102000,,6,charge,147226.0,2073892.39,-1926666.39,614250102000
2023-02-01,614250102000,,6,charge,19500.0,0.0,19500.0,614250102000
2023-03-01,614250102000,,6,charge,58500.0,0.0,58500.0,614250102000
2023-04-01,614250102000,,6,charge,19500.0,0.0,19500.0,614250102000
2023-05-01,614250102000,,6,charge,28080.0,0.0,28080.0,614250102000
2023-06-01,614250102000,,6,charge,24402.41,0.0,24402.41,614250102000
2023-07-01,614250102000,,6,charge,65520.0,0.0,65520.0,614250102000
2023-08-01,614250102000,,6,charge,9360.0,0.0,9360.0,614250102000
2023-09-01,614250102000,,6,charge,12114.0,6057.0,6057.0,614250102000
2023-10-01,614250102000,,6,charge,47863.28,0.0,47863.28,614250102000
2023-11-01,614250102000,,6,charge,26474.28,0.0,26474.28,614250102000
2023-12-01,614250102000,,6,charge,29335.73,334592.7,-305256.97000000003,614250102000
2024-07-01,614250102000,,6,charge,8484.88,0.0,8484.88,614250102000
2024-12-01,614250102000,,6,charge,0.0,8484.88,-8484.88,614250102000
2025-02-01,614250102000,,6,charge,40741.62,0.0,40741.62,614250102000
2025-03-01,614250102000,,6,charge,90037.95,0.0,90037.95,614250102000
2025-04-01,614250102000,,6,charge,1821.21,0.0,1821.21,614250102000
2025-07-01,614250102000,,6,charge,5100.0,0.0,5100.0,614250102000
2025-08-01,614250102000,,6,charge,33100.0,0.0,33100.0,614250102000
2025-09-01,614250102000,,6,charge,29833.45,0.0,29833.45,614250102000
2025-10-01,614250102000,,6,charge,40400.0,0.0,40400.0,614250102000
2025-11-01,614250102000,,6,charge,9900.0,0.0,9900.0,614250102000
2025-12-01,614250102000,,6,charge,11146.45,0.0,11146.45,614250102000
2026-01-01,614250102000,,6,charge,3300.0,0.0,3300.0,614250102000
2023-06-01,614250103000,,6,charge,1300.0,0.0,1300.0,614250103000
2023-11-01,614250103000,,6,charge,1500.0,0.0,1500.0,614250103000
2023-12-01,614250103000,,6,charge,0.0,2800.0,-2800.0,614250103000
2024-06-01,614250103000,,6,charge,45000.0,0.0,45000.0,614250103000
2024-12-01,614250103000,,6,charge,0.0,45000.0,-45000.0,614250103000
2022-01-01,614260200000,,6,charge,10600.0,10600.0,0.0,614260200000
2022-12-01,614260200000,,6,charge,38160.0,38160.0,0.0,614260200000
2022-01-01,614260201000,,6,charge,63600.0,0.0,63600.0,614260201000
2022-02-01,614260201000,,6,charge,127200.0,0.0,127200.0,614260201000
2022-03-01,614260201000,,6,charge,169600.0,0.0,169600.0,614260201000
